,title,location,department,salary_range,company_profile,employment_type,required_experience,required_education,industry,function,fraudulent
5144,118,1522,2,0,27,4,4,1,16,12,0
5145,3038,425,78,0,386,1,3,1,37,27,0
5146,3832,1523,2,0,561,2,1,0,0,2,0
5147,3833,11,18,0,10,2,1,0,0,14,0
5148,530,1524,30,0,893,1,2,2,9,6,0
5149,3834,114,2,0,488,2,1,0,0,2,0
5150,3835,1525,2,0,15,5,3,0,24,3,0
5151,3836,91,2,0,111,1,4,3,68,4,0
5152,118,1526,2,0,27,4,4,1,16,12,0
5153,3837,7,16,0,225,1,2,0,2,8,0
5154,970,114,2,230,5,1,3,1,6,3,0
5155,842,458,2,0,373,2,1,0,0,2,0
5156,975,0,2,0,400,1,2,1,9,10,0
5157,2123,420,2,0,714,2,1,0,0,2,0
5158,171,1527,2,0,9,1,4,3,13,1,0
5159,3838,217,628,0,2,1,3,0,15,2,0
5160,2123,1528,2,0,714,2,1,0,0,2,0
5161,2123,7,2,0,714,2,1,0,0,2,0
5162,3839,1529,629,0,2,1,1,0,15,2,0
5163,2123,147,2,0,714,2,1,0,0,2,0
5164,2557,1530,2,0,5,2,1,0,0,2,0
5165,3840,1080,2,0,5,2,1,0,0,2,1
5166,3841,58,2,0,5,2,1,0,22,2,1
5167,521,1376,233,0,5,2,1,0,0,2,0
5168,3842,1531,630,382,5,3,1,0,3,2,0
5169,3843,626,2,0,15,1,1,3,0,9,0
5170,3633,7,2,0,228,1,1,1,47,8,0
5171,3844,1532,2,0,5,1,1,0,21,2,0
5172,3845,9,2,0,216,1,1,0,0,2,0
5173,3846,448,2,0,147,1,1,0,0,17,0
5174,3847,270,2,0,17,1,1,0,2,2,0
5175,3848,11,2,0,537,1,3,0,6,1,0
5176,2204,420,2,0,714,2,1,0,0,2,0
5177,2204,30,2,0,714,2,1,0,0,2,0
5178,2204,147,2,0,714,2,1,0,0,2,0
5179,3849,1533,3,0,5,2,1,0,0,3,0
5180,3850,3,2,0,163,2,1,0,0,2,0
5181,81,20,2,84,1002,1,2,0,2,0,0
5182,2204,1032,2,0,714,2,1,0,0,2,0
5183,1522,322,3,0,20,1,1,2,12,3,0
5184,2472,1109,2,135,213,1,4,3,3,1,0
5185,226,353,2,0,57,1,1,0,48,2,0
5186,3851,11,2,0,624,1,1,1,6,6,0
5187,3852,1534,631,0,1003,1,2,0,1,3,0
5188,3853,59,2,0,1004,1,2,0,9,2,0
5189,3854,348,2,0,732,2,1,1,29,3,0
5190,425,200,632,0,60,1,3,1,4,2,0
5191,3855,77,495,0,852,3,1,7,38,4,0
5192,3856,77,2,0,617,2,1,0,0,2,0
5193,3857,409,2,0,242,2,1,0,0,2,0
5194,391,748,2,0,9,1,3,1,100,1,0
5195,3858,371,2,0,927,4,1,0,9,2,0
5196,3859,9,633,0,216,1,1,0,12,19,0
5197,3860,744,2,0,530,1,2,1,5,6,0
5198,3861,1535,2,383,1005,1,6,1,0,2,0
5199,3862,888,2,0,637,2,1,0,0,2,0
5200,1750,101,30,0,277,1,2,1,9,11,0
5201,3863,58,472,2,469,1,3,0,9,1,0
5202,3864,700,2,0,5,2,1,0,0,2,0
5203,3865,622,2,0,92,1,2,1,2,6,0
5204,3866,132,2,0,9,1,4,3,6,1,0
5205,3629,381,2,0,17,1,1,0,51,2,0
5206,930,59,52,0,46,1,2,0,9,27,0
5207,2199,371,12,0,277,1,3,1,9,10,0
5208,3867,1536,2,0,218,3,1,0,3,27,0
5209,3868,1537,3,0,989,1,1,0,82,3,0
5210,418,20,2,0,975,1,3,3,4,9,0
5211,3869,293,2,0,1006,1,3,1,21,7,0
5212,3870,72,19,0,5,1,2,1,0,18,0
5213,3871,799,40,384,5,1,3,8,5,8,0
5214,3872,24,2,0,576,1,1,0,5,6,0
5215,3873,114,2,0,15,2,1,3,28,3,0
5216,3874,75,2,0,9,1,4,3,13,1,0
5217,124,694,2,0,5,1,4,0,5,6,0
5218,3875,59,2,0,188,2,1,0,0,2,0
5219,3876,403,212,0,739,1,3,1,50,2,0
5220,3146,237,3,385,1007,4,1,0,2,3,0
5221,3877,108,2,0,15,2,1,3,0,2,0
5222,3878,14,2,0,5,2,1,0,0,2,0
5223,3879,3,2,0,163,2,1,0,0,2,0
5224,3880,24,3,0,23,1,4,1,5,3,0
5225,517,1538,2,0,15,2,1,0,0,2,0
5226,842,1539,2,0,2,3,4,0,15,18,0
5227,578,101,419,0,32,1,1,0,58,8,0
5228,3881,475,2,0,5,1,1,1,2,10,0
5229,2696,1529,2,0,2,1,1,0,15,24,0
5230,3882,59,2,0,279,1,1,0,0,2,0
5231,3883,1540,2,0,77,2,1,0,0,2,0
5232,3884,1541,2,0,15,2,3,5,0,2,0
5233,640,631,2,0,439,1,2,0,0,2,0
5234,3885,376,634,0,5,2,1,0,0,2,0
5235,2399,128,2,0,115,1,2,1,6,31,0
5236,3886,194,2,0,1006,1,6,2,21,0,0
5237,668,20,25,0,975,1,3,1,4,2,0
5238,3887,26,334,0,374,0,4,3,78,1,0
5239,3888,1481,2,0,170,1,2,1,5,6,0
5240,2847,1542,2,0,857,2,1,0,0,2,0
5241,3889,178,2,0,5,1,2,3,22,7,0
5242,3890,132,2,121,4,1,2,0,3,3,0
5243,893,455,2,0,310,1,2,0,78,2,0
5244,149,1543,3,0,5,2,1,0,0,2,0
5245,3789,237,2,48,757,4,3,1,5,6,0
5246,3891,433,2,48,757,4,1,1,5,6,0
5247,3892,889,2,103,4,1,3,0,1,0,0
5248,3288,60,2,193,4,1,3,0,3,3,0
5249,1035,1544,2,0,5,1,4,0,5,14,0
5250,3893,132,96,0,1008,2,1,0,0,2,0
5251,3894,59,0,0,1009,2,1,0,0,2,0
5252,2559,1545,2,0,1010,1,1,0,23,6,0
5253,2273,382,3,262,739,4,1,1,0,3,0
5254,1366,696,185,386,5,4,3,3,13,1,1
5255,212,242,16,387,457,1,3,0,9,8,0
5256,3895,1546,2,0,734,1,1,0,6,14,0
5257,3896,889,2,0,5,2,1,0,0,2,0
5258,3897,979,213,0,5,2,1,0,0,2,0
5259,3898,831,635,0,5,2,1,0,0,2,0
5260,3899,1355,636,0,5,2,1,0,0,2,0
5261,3900,1025,637,0,5,2,1,0,0,2,0
5262,3901,758,0,0,5,2,1,0,0,2,0
5263,3902,237,2,0,209,1,4,3,3,4,0
5264,3903,944,2,0,15,2,1,3,31,9,0
5265,118,971,2,0,27,4,4,1,16,12,0
5266,3904,9,47,0,216,2,1,0,0,2,0
5267,3905,37,638,142,259,1,2,0,5,7,0
5268,362,51,2,0,5,1,1,0,1,3,0
5269,3906,1547,2,0,15,5,3,0,24,3,0
5270,3907,640,3,0,5,2,1,0,0,2,0
5271,2669,119,639,0,1011,2,1,0,0,2,0
5272,3908,37,2,0,242,2,1,0,0,2,0
5273,3909,59,16,0,533,1,2,1,5,8,0
5274,3910,37,0,0,299,1,4,0,1,0,0
5275,3911,6,201,0,42,1,4,1,9,0,0
5276,288,40,3,0,5,2,1,0,0,2,0
5277,3912,1047,16,28,10,2,1,2,0,8,0
5278,3913,101,607,388,990,2,1,0,29,4,0
5279,3914,1548,2,0,218,3,1,3,3,4,0
5280,3915,1549,2,0,1012,1,4,0,20,20,0
5281,81,371,0,0,246,2,1,0,0,2,0
5282,3916,11,640,0,270,4,2,0,1,32,0
5283,3126,236,303,0,622,1,5,0,5,2,0
5284,3789,11,540,0,519,2,1,0,0,2,0
5285,3917,1550,18,0,246,2,1,0,0,2,0
5286,3918,1551,18,0,246,2,1,0,0,2,0
5287,45,75,2,0,9,1,4,3,13,1,0
5288,3773,119,0,0,299,1,4,0,1,0,0
5289,3919,953,43,0,299,1,4,0,1,5,0
5290,3129,1294,2,0,5,2,1,0,0,2,0
5291,418,13,2,389,11,1,3,3,84,9,0
5292,425,140,3,0,1013,2,1,0,0,2,0
5293,3920,941,2,0,111,1,1,3,0,4,0
5294,3921,758,641,0,5,2,1,0,0,2,0
5295,3922,184,642,0,712,2,1,0,0,2,0
5296,35,1522,2,0,27,4,1,1,16,2,0
5297,3923,322,13,0,246,2,1,0,0,2,0
5298,2270,1208,2,0,738,2,1,0,0,2,1
5299,3924,458,643,0,373,2,1,0,0,2,0
5300,3925,11,2,28,5,4,2,0,5,8,0
5301,3926,72,2,0,5,2,1,0,0,2,0
5302,3927,3,2,0,163,2,1,0,0,2,0
5303,3928,1552,2,0,1014,4,1,0,48,10,0
5304,288,620,3,0,5,2,1,0,0,2,0
5305,3929,1553,2,32,5,1,2,1,23,6,0
5306,3930,1554,2,0,5,2,1,0,0,2,0
5307,407,172,2,0,644,2,1,0,0,2,0
5308,3931,0,644,0,127,1,6,0,9,2,0
5309,418,183,2,0,906,1,1,1,9,9,0
5310,3932,1436,2,0,17,1,1,0,0,2,0
5311,3933,37,645,145,259,1,2,1,5,6,0
5312,3934,1555,2,0,617,2,1,0,0,2,0
5313,3935,610,2,0,140,4,3,0,2,10,0
5314,3936,516,2,0,174,4,2,0,2,6,0
5315,3937,6,16,0,42,1,2,6,23,8,0
5316,3938,860,2,0,619,1,4,0,2,6,0
5317,3939,620,2,390,5,2,3,3,97,14,0
5318,3940,80,2,0,146,2,1,0,0,2,0
5319,3941,298,2,124,15,1,3,3,25,14,0
5320,3942,111,2,0,5,1,1,1,2,0,0
5321,3943,145,2,0,92,1,3,1,2,6,0
5322,3944,13,2,0,11,5,3,3,84,11,0
5323,3945,236,2,0,1015,1,1,1,9,7,0
5324,728,381,2,0,17,1,1,0,28,2,0
5325,3946,1529,2,0,157,1,2,0,5,6,0
5326,3947,106,2,27,65,1,1,0,2,6,0
5327,3948,1064,2,0,742,1,1,0,0,10,0
5328,3949,1556,2,0,651,1,4,3,3,4,0
5329,3950,1557,2,0,76,0,0,0,36,7,0
5330,3951,19,2,0,5,2,1,0,0,2,0
5331,418,1558,223,0,5,2,1,0,0,2,0
5332,3952,79,2,0,15,1,1,3,0,9,0
5333,3953,20,3,17,1,1,2,1,55,3,0
5334,3954,0,2,0,17,1,2,1,39,8,0
5335,3955,620,2,390,5,2,3,3,97,3,0
5336,3956,540,646,391,5,1,2,2,104,0,0
5337,352,404,27,0,60,1,1,0,0,2,0
5338,551,101,12,0,32,1,1,0,5,10,0
5339,3957,1559,3,0,5,2,1,0,0,2,0
5340,3958,0,0,0,469,1,2,0,9,0,0
5341,1109,567,2,0,575,5,1,1,47,31,0
5342,1419,1560,647,0,5,2,1,0,0,2,0
5343,3959,445,119,0,300,2,1,0,1,23,0
5344,3960,1561,296,0,518,1,0,1,1,0,0
5345,3961,1562,2,0,36,1,2,1,5,6,0
5346,893,315,2,42,707,1,4,1,80,9,0
5347,3962,1563,17,0,5,2,1,0,0,2,0
5348,2495,11,372,276,519,1,2,0,9,10,0
5349,3963,11,2,0,10,2,1,0,0,2,0
5350,3964,1564,2,0,5,2,1,0,0,2,0
5351,3965,3,2,0,9,1,3,3,13,1,0
5352,3966,1565,2,0,892,1,4,0,66,6,0
5353,3967,1566,79,0,5,2,1,0,0,2,1
5354,3968,132,2,0,694,1,2,1,0,6,0
5355,3969,145,2,0,92,1,2,1,2,6,0
5356,3970,100,2,14,5,1,2,1,66,17,0
5357,1209,61,2,392,1016,1,4,3,37,3,0
5358,3971,673,648,181,1017,1,2,2,5,17,0
5359,3972,526,2,0,333,2,1,0,0,2,0
5360,3973,758,649,0,5,2,1,0,0,2,0
5361,3974,0,2,0,114,5,0,0,5,8,0
5362,3975,91,3,0,5,1,1,3,22,3,1
5363,1793,101,650,393,990,2,1,0,29,25,0
5364,2004,194,2,0,1006,1,2,1,21,6,0
5365,385,11,185,179,385,1,4,0,59,1,0
5366,118,1567,2,0,27,4,4,1,16,12,0
5367,3976,32,103,0,824,1,1,3,61,32,0
5368,3386,1273,102,0,118,2,4,3,12,1,0
5369,3977,610,2,0,140,4,3,0,2,10,0
5370,3978,0,2,0,17,1,2,1,39,8,0
5371,1357,893,2,0,543,1,3,0,3,2,0
5372,594,1568,2,0,1018,2,1,0,0,2,0
5373,3979,1569,2,0,15,1,0,3,0,9,0
5374,3980,673,2,0,1019,1,2,1,43,8,0
5375,3981,1570,126,165,1020,4,3,1,5,6,0
5376,3957,1571,3,0,5,2,1,0,0,2,0
5377,3982,1353,2,0,934,1,3,0,3,9,0
5378,3983,1572,651,394,1020,4,3,0,5,9,0
5379,3984,272,547,0,593,1,2,1,5,6,0
5380,3985,680,2,0,481,4,1,1,52,2,0
5381,3986,921,2,0,5,3,1,0,40,2,0
5382,356,174,652,0,5,1,4,0,5,6,0
5383,3987,448,2,0,147,1,1,0,5,2,0
5384,3988,0,2,0,130,1,3,1,6,31,0
5385,3989,1573,5,395,1020,1,1,1,28,18,0
5386,3990,376,2,0,659,1,2,1,5,6,0
5387,3991,184,2,159,478,1,0,1,47,13,0
5388,118,1574,2,0,27,4,4,1,16,12,0
5389,1191,61,2,0,17,1,1,0,0,2,0
5390,3992,1353,2,0,934,1,3,1,3,3,0
5391,2175,673,653,0,5,2,1,0,0,2,0
5392,3993,37,215,0,1021,1,4,3,0,12,0
5393,3994,1575,2,0,334,1,6,1,54,18,0
5394,3995,6,185,0,42,0,1,0,23,1,0
5395,3996,301,16,0,5,2,1,0,0,2,0
5396,970,49,2,0,145,1,3,1,22,25,0
5397,3997,10,17,0,1022,1,4,2,5,17,0
5398,3998,200,34,0,60,2,1,0,0,2,0
5399,3999,605,2,0,1023,5,1,1,36,9,0
5400,4000,10,2,0,1022,1,4,2,5,6,0
5401,3152,0,2,0,5,1,1,0,54,3,0
5402,4001,114,39,0,60,2,1,0,0,2,0
5403,1433,194,2,0,115,1,1,0,6,2,0
5404,4002,309,654,0,1024,1,2,4,10,5,0
5405,4003,80,2,0,644,2,1,0,0,2,0
5406,4004,237,2,0,353,4,3,1,9,27,0
5407,3046,11,348,0,54,1,2,0,9,2,0
5408,4005,80,2,0,1025,4,1,0,2,6,0
5409,228,7,16,0,220,1,1,1,0,8,0
5410,4006,58,2,0,470,1,1,0,6,2,0
5411,4007,237,2,0,353,1,3,1,9,3,0
5412,4008,112,29,0,68,2,1,0,0,2,0
5413,893,957,2,396,5,1,1,0,12,9,1
5414,4009,972,140,0,5,1,1,0,9,27,0
5415,4010,1576,2,397,5,1,4,3,14,2,0
5416,4011,200,3,0,5,2,1,0,0,2,0
5417,124,811,2,0,561,2,1,0,0,2,0
5418,4012,0,3,0,5,2,1,0,0,2,1
5419,1583,322,16,0,20,2,1,0,0,2,0
5420,1500,59,16,0,20,1,2,1,12,2,0
5421,4013,1577,2,0,1026,4,6,8,6,32,0
5422,4014,1558,2,0,134,2,0,0,0,2,0
5423,311,608,2,0,155,3,1,0,0,2,0
5424,107,1353,2,0,934,1,3,1,3,0,0
5425,4015,27,2,0,561,2,1,0,0,2,0
5426,4016,851,281,0,5,2,1,0,0,2,0
5427,4017,851,281,0,5,2,1,0,0,2,0
5428,4018,851,281,0,5,2,1,0,0,2,0
5429,4019,1357,2,0,15,1,1,3,0,9,0
5430,4020,402,2,0,29,2,1,0,0,2,0
5431,4021,851,281,0,5,2,1,0,0,2,0
5432,4022,1578,655,0,5,2,1,0,0,2,1
5433,4023,1579,2,185,15,1,3,0,56,3,0
5434,4024,8,545,0,5,2,1,0,0,2,1
5435,1412,132,656,0,5,1,1,0,35,8,1
5436,4025,1353,2,0,934,1,3,0,3,0,0
5437,4026,1580,2,28,1027,3,4,1,16,12,0
5438,4027,843,294,0,603,2,1,0,0,2,0
5439,4028,1581,657,0,5,2,1,0,0,2,0
5440,4029,1571,2,0,124,1,1,0,9,6,0
5441,4030,1582,2,0,962,2,1,0,0,2,1
5442,4031,686,524,0,1028,1,2,7,43,8,1
5443,4032,403,524,0,1028,1,2,7,43,8,1
5444,2581,1583,2,73,311,1,5,0,40,7,1
5445,4033,0,24,0,125,1,4,1,9,17,0
5446,4034,48,369,0,31,1,4,3,19,11,0
5447,359,543,658,88,5,1,1,3,6,1,0
5448,356,11,16,0,20,2,1,0,0,2,0
5449,4035,114,2,0,969,2,1,0,0,2,0
5450,4036,244,2,0,5,2,1,0,0,2,1
5451,4037,1584,446,0,5,2,1,0,0,2,1
5452,1320,1585,2,0,5,2,1,0,0,2,0
5453,4038,58,3,0,5,2,1,0,0,2,0
5454,468,434,2,0,5,2,1,0,0,2,0
5455,4039,719,2,0,810,2,1,0,0,2,0
5456,4040,1586,126,0,5,2,1,0,0,2,0
5457,4041,32,2,0,1,2,1,0,0,2,0
5458,2284,693,2,0,246,2,1,0,0,2,0
5459,79,66,2,0,9,3,4,3,12,1,0
5460,102,151,47,0,5,2,1,0,0,2,0
5461,468,1587,2,0,5,2,1,0,0,2,0
5462,4042,1588,2,0,859,2,1,0,0,2,0
5463,4043,266,5,0,3,1,2,0,5,18,0
5464,4044,236,0,0,447,2,1,0,0,2,0
5465,4045,59,7,0,20,1,2,1,12,3,0
5466,223,11,94,0,5,2,1,0,0,2,0
5467,4046,1179,2,0,705,3,4,3,10,2,0
5468,1876,11,2,0,5,2,1,0,0,2,0
5469,4047,121,146,0,616,2,1,0,0,2,0
5470,482,66,2,0,561,2,1,0,0,2,0
5471,4048,1589,24,0,287,2,1,0,0,2,0
5472,4049,147,16,0,1029,1,2,2,1,8,1
5473,3739,334,2,0,218,3,4,3,3,9,0
5474,4050,32,659,398,1030,1,1,0,0,3,0
5475,4051,87,185,0,616,2,1,0,0,2,0
5476,1970,40,2,0,115,1,4,0,6,2,0
5477,4052,49,2,399,1031,4,4,3,40,1,0
5478,4053,7,2,0,544,1,2,3,59,1,0
5479,385,543,185,400,5,1,4,3,0,1,0
5480,4054,555,2,0,334,1,2,1,59,16,0
5481,4055,1590,2,0,5,2,1,0,0,2,0
5482,3706,715,611,0,510,2,1,0,0,2,0
5483,4056,27,2,0,561,2,1,0,0,2,0
5484,3499,367,2,100,329,1,2,1,50,27,0
5485,2435,1186,3,29,839,1,2,0,82,3,0
5486,3425,1386,185,0,616,2,1,0,0,2,0
5487,4051,132,185,0,616,2,1,0,0,2,0
5488,4047,90,322,0,616,2,1,0,0,2,0
5489,4057,80,2,0,368,1,1,0,59,2,0
5490,35,1591,2,0,27,4,1,1,16,2,0
5491,1152,513,2,0,863,1,1,0,0,29,0
5492,339,209,78,0,373,2,1,0,0,2,0
5493,4058,1592,2,0,15,1,1,3,0,9,0
5494,1366,309,185,0,47,5,4,1,60,1,0
5495,2454,1593,2,0,5,2,1,0,0,2,1
5496,2742,121,2,0,17,1,1,0,0,2,0
5497,668,59,0,0,246,2,1,0,0,2,0
5498,2454,1594,2,0,5,2,1,0,0,2,1
5499,402,620,0,0,5,2,1,0,0,2,1
5500,4059,1190,3,138,5,1,1,0,5,3,0
5501,4060,80,284,0,270,2,1,0,0,2,0
5502,2454,1595,2,0,5,2,1,0,0,2,1
5503,4061,32,660,0,1032,2,1,0,0,2,0
5504,1892,213,16,0,1029,1,6,2,1,8,1
5505,2454,1596,2,0,5,2,1,0,0,2,1
5506,2454,1597,2,0,5,2,1,0,0,2,1
5507,4062,126,2,0,81,1,2,9,38,2,0
5509,2143,1598,2,0,251,1,2,0,9,6,0
5510,2459,1599,2,0,5,2,1,0,0,2,1
5511,2459,1600,2,0,5,2,1,0,0,2,1
5512,4063,0,2,0,130,1,5,1,6,14,0
5513,2459,1601,2,0,5,2,1,0,0,2,1
5514,3053,174,0,0,525,1,6,0,6,0,0
5515,4064,1602,661,0,474,1,2,1,3,4,0
5516,2464,1603,437,0,5,2,1,0,0,2,1
5517,4065,239,44,0,96,5,3,0,5,6,0
5518,2464,1604,437,0,5,2,1,0,0,2,1
5519,2464,1605,437,0,5,2,1,0,0,2,1
5520,2464,1606,437,0,5,2,1,0,0,2,1
5521,4066,1607,2,22,1033,1,4,1,55,0,0
5522,2464,1608,437,0,5,2,1,0,0,2,1
5523,2464,1609,437,0,5,2,1,0,0,2,1
5524,4067,58,146,0,5,2,1,0,0,2,1
5525,4068,93,2,0,216,1,1,0,14,2,0
5526,2464,1610,437,0,5,2,1,0,0,2,1
5527,4069,969,2,0,1034,2,1,0,0,2,0
5528,124,969,2,0,1034,2,1,0,0,2,0
5529,4070,1611,2,0,5,1,1,0,0,9,1
5530,4071,32,16,0,211,2,1,0,0,2,0
5531,4072,59,45,0,20,1,2,1,12,24,0
5533,4073,266,5,0,3,1,2,1,28,18,0
5534,4074,20,5,0,1035,4,3,0,18,18,0
5535,4075,1612,2,0,15,2,1,3,28,18,0
5536,3430,299,2,0,194,1,1,0,5,8,0
5537,248,32,2,0,515,1,2,1,5,3,0
5538,4076,615,2,401,5,1,3,1,56,27,0
5539,3534,237,3,0,208,1,3,1,2,3,0
5540,4077,533,2,55,778,1,3,1,118,2,0
5541,418,237,2,0,208,3,1,0,2,2,0
5542,4078,272,2,0,5,2,1,0,73,1,0
5543,4079,0,2,0,5,1,3,1,2,3,0
5544,4080,0,2,0,400,1,2,1,9,10,0
5545,4081,1613,2,0,242,2,1,0,0,2,0
5546,4082,93,3,0,298,2,1,0,0,3,0
5547,4083,7,129,0,5,2,1,0,0,2,0
5548,4084,0,251,0,193,2,1,0,0,2,0
5549,4085,37,185,0,299,1,4,0,13,1,0
5550,4086,89,446,0,604,1,4,3,75,33,0
5551,4087,65,478,0,5,1,2,1,1,9,0
5552,4088,114,2,0,5,4,3,2,18,24,0
5553,4089,1614,2,0,17,1,1,0,0,2,0
5554,4090,6,201,0,42,2,1,0,0,2,0
5555,293,1615,0,0,742,1,6,1,9,0,0
5556,594,58,30,0,1036,4,1,0,0,2,0
5557,482,719,2,402,810,1,1,0,5,2,0
5558,1593,264,2,0,548,1,6,2,9,5,0
5559,4091,495,662,0,1037,2,1,0,0,2,0
5561,4092,11,45,28,125,3,4,0,9,24,0
5562,893,1616,146,252,1038,1,1,3,50,9,1
5563,725,83,2,0,5,2,1,0,0,2,0
5564,2922,59,663,0,279,2,1,0,0,2,0
5565,4093,1082,2,0,5,2,1,0,0,2,0
5566,84,132,2,0,5,1,4,1,15,9,1
5567,4094,352,20,0,293,1,2,1,15,7,1
5568,29,381,2,0,9,1,4,3,3,1,0
5569,4095,81,2,0,242,2,1,0,0,2,0
5570,4096,20,2,0,19,2,1,0,0,2,0
5571,4097,1617,2,0,1039,1,2,0,5,3,0
5572,4098,1618,2,0,5,2,1,0,0,2,1
5573,2518,986,444,0,5,2,1,0,0,2,1
5574,4099,121,2,0,17,1,1,0,50,3,0
5575,2041,59,161,0,20,1,1,1,12,0,0
5576,4100,1220,2,0,600,1,1,0,3,4,0
5577,4101,1619,444,0,5,2,1,0,0,2,1
5578,4102,695,444,0,5,2,1,0,0,2,1
5579,4103,7,2,0,759,1,1,0,6,2,0
5580,4104,282,2,0,242,2,1,0,0,2,0
5581,407,11,34,403,5,1,2,1,9,6,0
5582,4105,1619,444,0,5,2,1,0,0,2,1
5583,4106,231,0,0,149,1,2,1,0,0,0
5584,1419,132,2,0,5,1,1,0,15,8,1
5585,4107,1620,444,0,5,2,1,0,0,2,1
5586,4108,78,2,0,5,2,1,0,0,2,0
5587,4109,611,7,0,20,1,2,1,12,0,0
5588,640,1621,52,0,5,2,1,0,0,2,0
5589,4110,80,2,0,72,2,1,0,0,2,0
5590,4038,1490,3,0,5,2,1,0,0,2,0
5591,4111,59,664,0,279,2,1,0,0,2,0
5592,4112,174,2,0,525,1,3,1,6,0,0
5593,4113,168,2,0,5,2,1,0,0,2,0
5594,4114,810,2,0,732,2,1,1,29,3,0
5595,4115,301,2,0,10,2,1,0,0,2,0
5596,4116,640,0,0,5,2,1,0,0,2,0
5597,4117,893,665,404,833,1,4,7,119,1,0
5598,4118,1622,2,0,15,2,1,3,0,2,0
5599,307,59,16,0,20,2,1,0,0,2,0
5600,725,1623,2,0,5,1,1,0,0,9,1
5601,4119,382,97,0,252,1,1,1,5,27,0
5602,4120,11,2,0,428,1,3,1,5,18,0
5603,1937,11,52,0,10,2,1,0,0,2,0
5604,126,19,233,0,28,1,2,1,2,19,0
5605,4121,815,160,0,589,1,1,6,90,17,0
5606,165,472,16,0,1040,1,2,0,2,8,0
5607,657,1621,52,0,5,2,1,0,0,2,0
5608,118,1624,2,0,27,4,1,1,16,12,0
5609,4122,80,328,0,644,2,1,0,0,2,0
5610,3509,1625,2,0,5,1,1,0,21,3,1
5611,4123,1626,3,0,5,1,1,0,6,3,0
5612,422,362,160,0,5,2,1,0,0,2,0
5613,4124,513,2,405,1041,1,2,0,9,27,0
5614,4125,0,666,0,536,2,1,0,0,2,0
5615,4126,1627,2,0,981,2,1,0,0,2,0
5616,4127,0,2,0,793,2,1,0,0,2,0
5617,4128,1628,2,406,5,4,1,0,22,27,0
5618,2573,26,453,0,119,1,1,0,92,3,0
5619,4129,454,2,0,1042,1,2,1,26,2,0
5620,4130,6,56,407,120,1,6,1,2,24,0
5621,4073,266,5,0,3,1,2,0,5,18,0
5622,4131,1629,3,0,5,1,2,0,5,3,0
5623,4132,59,0,0,46,1,0,0,9,0,0
5624,4133,6,354,0,42,0,1,0,23,7,0
5625,4134,59,78,0,20,1,4,1,12,27,0
5626,497,382,16,0,252,1,1,1,5,8,0
5627,2270,1208,2,36,5,1,0,3,50,1,1
5628,931,59,2,0,20,1,4,1,12,2,0
5629,4135,7,2,0,477,1,3,1,6,8,0
5630,2249,529,2,0,454,2,1,0,0,2,0
5631,248,983,2,0,860,1,1,1,1,2,0
5632,4136,66,2,0,1043,4,2,1,5,6,0
5633,4137,11,2,0,72,1,1,1,1,27,0
5634,1168,158,3,86,258,1,3,1,5,3,0
5635,124,1630,2,408,5,4,1,1,5,6,0
5636,521,114,2,0,98,2,1,0,0,2,0
5637,1006,66,0,0,1044,4,4,1,53,0,0
5638,99,719,2,299,810,1,1,0,1,5,0
5639,4138,1590,667,0,5,1,1,0,5,2,0
5640,4139,1157,2,0,5,1,1,0,1,3,0
5641,1650,237,2,0,353,1,3,1,9,27,0
5642,928,1173,2,0,5,1,4,0,6,3,0
5643,4140,1631,2,0,510,1,1,0,0,1,0
5644,4141,719,2,409,810,2,1,0,5,27,0
5645,4142,1632,2,0,155,2,1,0,0,2,0
5646,814,49,2,2,5,1,2,1,6,6,0
5647,500,6,0,0,1045,1,3,1,9,0,0
5648,4143,404,2,0,267,1,2,0,9,8,0
5649,4144,237,668,0,5,1,1,0,34,2,0
5650,2425,59,111,0,527,1,1,0,9,27,0
5651,35,1633,2,0,27,4,1,1,16,2,0
5652,2573,137,453,0,119,1,1,0,92,3,0
5653,4145,266,5,0,3,1,1,0,5,18,0
5655,30,1634,2,0,9,1,4,3,13,1,0
5656,4146,1635,669,0,5,1,2,0,9,8,0
5657,3837,972,669,0,5,2,1,0,0,2,0
5658,811,6,16,0,42,1,3,6,23,8,0
5659,4147,58,2,0,391,1,2,0,2,8,0
5660,935,972,5,0,5,1,2,0,28,27,0
5661,248,93,79,0,5,3,1,3,23,27,1
5662,4148,338,2,0,221,1,1,0,2,1,0
5663,4149,301,140,0,10,1,1,0,6,2,0
5664,418,506,78,0,356,1,1,3,43,27,0
5665,36,237,2,0,27,4,1,1,16,2,0
5666,4150,3,2,0,5,2,1,0,0,2,0
5667,4151,77,29,0,151,4,1,0,0,2,0
5668,113,59,2,0,20,1,2,1,12,27,0
5669,4152,132,670,0,119,1,1,0,13,5,0
5670,4153,983,111,0,518,1,4,0,1,10,0
5671,1034,382,157,0,252,1,1,1,5,29,0
5672,4154,111,16,0,5,1,2,1,2,8,1
5673,3425,1353,2,0,934,5,3,7,3,1,0
5674,4155,11,268,0,10,1,4,0,36,27,0
5675,356,59,2,0,178,1,2,0,2,2,0
5676,4156,23,2,0,264,1,2,0,1,0,0
5677,4157,980,2,410,702,1,2,0,78,14,0
5678,4158,7,2,0,613,2,1,0,0,2,0
5679,4159,1636,2,299,702,1,3,7,105,9,0
